time;x;y;z;gforce
3,1060;-0,0160;0,1561;1,0167;1,029
3,1160;-0,0080;0,1601;1,0367;1,049
3,1400;-0,0160;0,1441;1,0487;1,059
3,1420;-0,0200;0,1521;1,0527;1,064
3,1460;-0,0160;0,1521;1,0567;1,068
3,1560;-0,0200;0,1481;1,0447;1,055
3,1660;-0,0160;0,1401;1,0527;1,062
3,1760;-0,0120;0,1361;1,0567;1,066
3,1880;-0,0160;0,1401;1,0487;1,058
3,1960;-0,0200;0,1401;1,0527;1,062
3,2060;-0,0200;0,1361;1,0647;1,074
3,2160;-0,0200;0,1361;1,0607;1,070
3,2410;-0,0280;0,1401;1,0527;1,062
3,2430;-0,0280;0,1361;1,0567;1,066
3,2460;-0,0200;0,1401;1,0607;1,070
3,2560;-0,0200;0,1401;1,0567;1,066
3,2660;-0,0200;0,1361;1,0567;1,066
3,2760;-0,0200;0,1321;1,0607;1,069
3,2860;-0,0120;0,1321;1,0487;1,057
3,2960;-0,0200;0,1281;1,0447;1,053
3,3060;-0,0200;0,1401;1,0527;1,062
3,3160;-0,0120;0,1321;1,0487;1,057
3,3400;-0,0160;0,1241;1,0487;1,056
3,3420;-0,0240;0,1361;1,0447;1,054
3,3460;-0,0160;0,1361;1,0407;1,050
3,3560;-0,0200;0,1401;1,0487;1,058
3,3660;-0,0360;0,1481;1,0487;1,060
3,3760;-0,0320;0,1361;1,0527;1,062
3,3870;-0,0240;0,1321;1,0687;1,077
3,3960;-0,0320;0,1321;1,0647;1,073
3,4060;-0,0280;0,1321;1,0687;1,077
3,4160;-0,0240;0,1401;1,0607;1,070
3,4330;-0,0240;0,1441;1,0487;1,059
3,4530;-0,0200;0,1361;1,0567;1,066
3,4550;-0,0200;0,1321;1,0527;1,061
3,4560;-0,0200;0,1401;1,0527;1,062
3,4660;-0,0200;0,1321;1,0527;1,061
3,4760;-0,0200;0,1361;1,0647;1,074
3,4880;-0,0160;0,1321;1,0727;1,081
3,4960;-0,0080;0,1321;1,0487;1,057
3,5060;-0,0120;0,1321;1,0607;1,069
3,5160;-0,0200;0,1441;1,0487;1,059
3,5400;-0,0160;0,1401;1,0607;1,070
3,5420;-0,0160;0,1281;1,0447;1,053
3,5460;-0,0160;0,1201;1,0527;1,060
3,5560;-0,0160;0,1241;1,0567;1,064
3,5660;-0,0120;0,1321;1,0567;1,065
3,5760;-0,0200;0,1361;1,0567;1,066
3,5960;-0,0200;0,1361;1,0487;1,058
3,6260;-0,0200;0,1321;1,0487;1,057
3,6280;-0,0200;0,1241;1,0407;1,048
3,6280;-0,0160;0,1201;1,0367;1,044
3,6380;-0,0160;0,1321;1,0487;1,057
3,6460;-0,0080;0,1281;1,0527;1,061
3,6560;-0,0240;0,1281;1,0567;1,065
3,6660;-0,0200;0,1401;1,0407;1,050
3,6760;-0,0280;0,1401;1,0607;1,070
3,6870;-0,0280;0,1321;1,0567;1,065
3,6960;-0,0160;0,1361;1,0527;1,062
3,7060;-0,0240;0,1521;1,0527;1,064
3,7160;-0,0200;0,1361;1,0447;1,054
3,7320;-0,0240;0,1401;1,0727;1,082
3,7430;-0,0040;0,1321;1,0567;1,065
3,7530;-0,0160;0,1401;1,0687;1,078
3,7560;-0,0080;0,1361;1,0527;1,062
3,7660;-0,0080;0,1361;1,0727;1,081
3,7760;-0,0040;0,1121;1,0567;1,063
3,7880;-0,0080;0,1281;1,0447;1,053
3,7960;-0,0160;0,1281;1,0567;1,065
3,8060;-0,0080;0,1361;1,0327;1,042
3,8310;-0,0200;0,1321;1,0567;1,065
